ID,X,Y,FalseY,GroundType,Density,Zcount
141507450,14150,7450,-7450,Ground,0,0
142507450,14250,7450,-7450,Ground,0,0
143507450,14350,7450,-7450,Unknown,0,0
144507450,14450,7450,-7450,Unknown,0,0
145507450,14550,7450,-7450,Unknown,0,0
146507450,14650,7450,-7450,Ground,0,0
147507450,14750,7450,-7450,Unknown,1,1
148507450,14850,7450,-7450,Unknown,0,1
149507450,14950,7450,-7450,Unknown,3,1
150507450,15050,7450,-7450,Unknown,5,2
151507450,15150,7450,-7450,Unknown,9,2
152507450,15250,7450,-7450,Unknown,3,2
153507450,15350,7450,-7450,Unknown,0,3
154507450,15450,7450,-7450,Unknown,0,3
155507450,15550,7450,-7450,Ground,0,4
156507450,15650,7450,-7450,Ground,7,5
157507450,15750,7450,-7450,Unknown,1,6
158507450,15850,7450,-7450,Unknown,1,6
159507450,15950,7450,-7450,Ground,0,7
160507450,16050,7450,-7450,Ground,1,8
161507450,16150,7450,-7450,Unknown,11,10
162507450,16250,7450,-7450,Unknown,2,10
163507450,16350,7450,-7450,Ground,0,12
164507450,16450,7450,-7450,Ground,7,12
165507450,16550,7450,-7450,Unknown,4,14
166507450,16650,7450,-7450,Unknown,6,15
167507450,16750,7450,-7450,Unknown,7,17
168507450,16850,7450,-7450,Unknown,16,17
169507450,16950,7450,-7450,Unknown,15,18
170507450,17050,7450,-7450,Unknown,5,19
171507450,17150,7450,-7450,Ground,2,20
172507450,17250,7450,-7450,Ground,9,22
173507450,17350,7450,-7450,Unknown,8,22
174507450,17450,7450,-7450,Unknown,16,24
175507450,17550,7450,-7450,Unknown,23,24
176507450,17650,7450,-7450,Ground,1,25
177507450,17750,7450,-7450,Ground,7,26
178507450,17850,7450,-7450,Unknown,14,26
179507450,17950,7450,-7450,Unknown,16,27
180507450,18050,7450,-7450,Ground,0,27
181507450,18150,7450,-7450,Ground,9,27
182507450,18250,7450,-7450,Ground,7,28
183507450,18350,7450,-7450,Ground,4,28
184507450,18450,7450,-7450,Ground,15,28
185507450,18550,7450,-7450,Ground,20,28
186507450,18650,7450,-7450,Unknown,11,28
187507450,18750,7450,-7450,Unknown,14,28
188507450,18850,7450,-7450,Unknown,25,30
189507450,18950,7450,-7450,Ground,0,30
190507450,19050,7450,-7450,Ground,3,30
191507450,19150,7450,-7450,Ground,10,31
192507450,19250,7450,-7450,Ground,24,33
193507450,19350,7450,-7450,Unknown,8,36
194507450,19450,7450,-7450,Unknown,20,37
195507450,19550,7450,-7450,Ground,0,39
196507450,19650,7450,-7450,Ground,22,42
197507450,19750,7450,-7450,Unknown,7,44
507550,50,7550,-7550,Unknown,0,60
1507550,150,7550,-7550,Ground,10,57
2507550,250,7550,-7550,Unknown,9,55
3507550,350,7550,-7550,Unknown,12,53
4507550,450,7550,-7550,Ground,3,51
5507550,550,7550,-7550,Ground,12,48
6507550,650,7550,-7550,Unknown,9,48
7507550,750,7550,-7550,Unknown,6,48
8507550,850,7550,-7550,Unknown,26,46
9507550,950,7550,-7550,Unknown,19,46
10507550,1050,7550,-7550,Unknown,18,44
11507550,1150,7550,-7550,Unknown,19,43
12507550,1250,7550,-7550,Unknown,9,42
13507550,1350,7550,-7550,Unknown,17,42
14507550,1450,7550,-7550,Unknown,21,39
15507550,1550,7550,-7550,Unknown,31,36
16507550,1650,7550,-7550,Unknown,36,36
17507550,1750,7550,-7550,Ground,0,34
18507550,1850,7550,-7550,Ground,15,33
19507550,1950,7550,-7550,Unknown,19,32
20507550,2050,7550,-7550,Unknown,20,32
21507550,2150,7550,-7550,Ground,0,31
22507550,2250,7550,-7550,Ground,15,30
23507550,2350,7550,-7550,Unknown,13,28
24507550,2450,7550,-7550,Unknown,16,26
25507550,2550,7550,-7550,Ground,5,24
26507550,2650,7550,-7550,Ground,7,22
27507550,2750,7550,-7550,Unknown,12,19
28507550,2850,7550,-7550,Unknown,18,17
29507550,2950,7550,-7550,Ground,0,13
30507550,3050,7550,-7550,Ground,8,10
31507550,3150,7550,-7550,Unknown,9,7
32507550,3250,7550,-7550,Unknown,6,5
33507550,3350,7550,-7550,Unknown,21,3
34507550,3450,7550,-7550,Unknown,0,2
35507550,3550,7550,-7550,Ground,0,1
36507550,3650,7550,-7550,Ground,2,2
37507550,3750,7550,-7550,Unknown,4,7
38507550,3850,7550,-7550,Unknown,0,0
39507550,3950,7550,-7550,Unknown,1,0
40507550,4050,7550,-7550,Unknown,0,0
41507550,4150,7550,-7550,Unknown,0,0
42507550,4250,7550,-7550,Unknown,0,0
43507550,4350,7550,-7550,Ground,0,0
44507550,4450,7550,-7550,Ground,0,0
45507550,4550,7550,-7550,Unknown,0,0
46507550,4650,7550,-7550,Unknown,0,0
47507550,4750,7550,-7550,Ground,0,0
48507550,4850,7550,-7550,Ground,0,0
49507550,4950,7550,-7550,Ground,0,0
50507550,5050,7550,-7550,Ground,0,0
51507550,5150,7550,-7550,Ground,0,0
52507550,5250,7550,-7550,Ground,0,0
53507550,5350,7550,-7550,Ground,0,0
54507550,5450,7550,-7550,Unknown,0,0
55507550,5550,7550,-7550,Unknown,0,0
56507550,5650,7550,-7550,Unknown,0,0
57507550,5750,7550,-7550,Ground,0,0
58507550,5850,7550,-7550,Ground,0,0
59507550,5950,7550,-7550,Unknown,0,0
60507550,6050,7550,-7550,Unknown,0,0
61507550,6150,7550,-7550,Unknown,0,0
62507550,6250,7550,-7550,Ground,0,0
63507550,6350,7550,-7550,Ground,0,0
64507550,6450,7550,-7550,Unknown,0,0
65507550,6550,7550,-7550,Unknown,0,0
66507550,6650,7550,-7550,Ground,0,0
67507550,6750,7550,-7550,Ground,0,1
68507550,6850,7550,-7550,Ground,0,0
69507550,6950,7550,-7550,Ground,14,1
70507550,7050,7550,-7550,Unknown,10,26
71507550,7150,7550,-7550,Unknown,14,31
72507550,7250,7550,-7550,Ground,1,0
73507550,7350,7550,-7550,Ground,1,0
74507550,7450,7550,-7550,Unknown,0,0
75507550,7550,7550,-7550,Unknown,0,0
76507550,7650,7550,-7550,Unknown,0,0
77507550,7750,7550,-7550,Ground,0,0
78507550,7850,7550,-7550,Ground,0,0
79507550,7950,7550,-7550,Unknown,0,0
80507550,8050,7550,-7550,Unknown,0,0
81507550,8150,7550,-7550,Unknown,0,0
82507550,8250,7550,-7550,Ground,0,0
83507550,8350,7550,-7550,Ground,0,0
84507550,8450,7550,-7550,Unknown,0,0
85507550,8550,7550,-7550,Unknown,0,0
86507550,8650,7550,-7550,Unknown,0,0
87507550,8750,7550,-7550,Ground,0,0
88507550,8850,7550,-7550,Ground,0,0
89507550,8950,7550,-7550,Unknown,0,0
90507550,9050,7550,-7550,Unknown,0,0
91507550,9150,7550,-7550,Unknown,0,0
92507550,9250,7550,-7550,Unknown,0,0
93507550,9350,7550,-7550,Unknown,0,0
94507550,9450,7550,-7550,Unknown,0,0
95507550,9550,7550,-7550,Unknown,0,0
96507550,9650,7550,-7550,Unknown,0,0
97507550,9750,7550,-7550,Unknown,0,0
98507550,9850,7550,-7550,Unknown,0,0
99507550,9950,7550,-7550,Unknown,0,0
100507550,10050,7550,-7550,Unknown,16,0
101507550,10150,7550,-7550,Unknown,0,0
102507550,10250,7550,-7550,Unknown,0,0
103507550,10350,7550,-7550,Unknown,0,0
104507550,10450,7550,-7550,Unknown,0,0
105507550,10550,7550,-7550,Unknown,0,0
106507550,10650,7550,-7550,Ground,0,0
107507550,10750,7550,-7550,Ground,0,0
108507550,10850,7550,-7550,Unknown,0,0
109507550,10950,7550,-7550,Unknown,0,0
110507550,11050,7550,-7550,Unknown,0,0
111507550,11150,7550,-7550,Unknown,0,0
112507550,11250,7550,-7550,Ground,0,0
113507550,11350,7550,-7550,Ground,0,0
114507550,11450,7550,-7550,Ground,0,0
115507550,11550,7550,-7550,Ground,0,0
116507550,11650,7550,-7550,Ground,4,2
117507550,11750,7550,-7550,Unknown,6,0
118507550,11850,7550,-7550,Unknown,0,0
119507550,11950,7550,-7550,Ground,0,0
120507550,12050,7550,-7550,Ground,0,0
121507550,12150,7550,-7550,Ground,0,0
122507550,12250,7550,-7550,Ground,0,0
123507550,12350,7550,-7550,Ground,0,0
124507550,12450,7550,-7550,Ground,0,0
125507550,12550,7550,-7550,Ground,0,0
126507550,12650,7550,-7550,Ground,0,0
127507550,12750,7550,-7550,Ground,0,0
128507550,12850,7550,-7550,Unknown,0,0
129507550,12950,7550,-7550,Unknown,0,0
130507550,13050,7550,-7550,Ground,0,0
131507550,13150,7550,-7550,Unknown,0,0
132507550,13250,7550,-7550,Unknown,0,0
133507550,13350,7550,-7550,Unknown,0,0
134507550,13450,7550,-7550,Unknown,0,0
135507550,13550,7550,-7550,Unknown,0,0
136507550,13650,7550,-7550,Unknown,0,0
137507550,13750,7550,-7550,Ground,0,0
138507550,13850,7550,-7550,Ground,0,0
139507550,13950,7550,-7550,Unknown,0,0
140507550,14050,7550,-7550,Unknown,0,0
141507550,14150,7550,-7550,Unknown,0,0
142507550,14250,7550,-7550,Ground,0,0
143507550,14350,7550,-7550,Unknown,0,0
144507550,14450,7550,-7550,Unknown,0,0
145507550,14550,7550,-7550,Unknown,0,0
146507550,14650,7550,-7550,Unknown,0,1
147507550,14750,7550,-7550,Unknown,5,1
148507550,14850,7550,-7550,Ground,0,1
149507550,14950,7550,-7550,Ground,0,1
150507550,15050,7550,-7550,Unknown,0,2
151507550,15150,7550,-7550,Unknown,2,2
152507550,15250,7550,-7550,Ground,0,3
153507550,15350,7550,-7550,Ground,0,3
154507550,15450,7550,-7550,Ground,3,4
155507550,15550,7550,-7550,Ground,2,4
156507550,15650,7550,-7550,Ground,5,5
157507550,15750,7550,-7550,Ground,2,6
158507550,15850,7550,-7550,Ground,1,7
159507550,15950,7550,-7550,Ground,3,8
160507550,16050,7550,-7550,Ground,5,8
161507550,16150,7550,-7550,Ground,4,10
162507550,16250,7550,-7550,Ground,1,11
163507550,16350,7550,-7550,Ground,6,12
164507550,16450,7550,-7550,Unknown,8,13
165507550,16550,7550,-7550,Unknown,8,14
166507550,16650,7550,-7550,Unknown,5,15
167507550,16750,7550,-7550,Unknown,16,17
168507550,16850,7550,-7550,Unknown,3,18
169507550,16950,7550,-7550,Unknown,6,18
170507550,17050,7550,-7550,Unknown,14,19
171507550,17150,7550,-7550,Unknown,20,22
172507550,17250,7550,-7550,Unknown,10,22
173507550,17350,7550,-7550,Unknown,10,22
174507550,17450,7550,-7550,Unknown,22,24
175507550,17550,7550,-7550,Unknown,22,24
176507550,17650,7550,-7550,Unknown,17,25
177507550,17750,7550,-7550,Unknown,22,25
178507550,17850,7550,-7550,Unknown,30,26
179507550,17950,7550,-7550,Ground,22,27
180507550,18050,7550,-7550,Unknown,24,27
181507550,18150,7550,-7550,Unknown,26,27
182507550,18250,7550,-7550,Unknown,16,27
183507550,18350,7550,-7550,Unknown,17,28
184507550,18450,7550,-7550,Ground,2,28
185507550,18550,7550,-7550,Ground,15,28
186507550,18650,7550,-7550,Ground,5,28
187507550,18750,7550,-7550,Ground,15,28
188507550,18850,7550,-7550,Ground,18,30
189507550,18950,7550,-7550,Ground,13,30
190507550,19050,7550,-7550,Unknown,21,31
191507550,19150,7550,-7550,Unknown,15,31
192507550,19250,7550,-7550,Unknown,37,33
193507550,19350,7550,-7550,Ground,3,36
194507550,19450,7550,-7550,Ground,23,37
195507550,19550,7550,-7550,Unknown,30,39
196507550,19650,7550,-7550,Unknown,26,42
197507550,19750,7550,-7550,Unknown,28,44
507650,50,7650,-7650,Ground,0,60
1507650,150,7650,-7650,Ground,6,57
2507650,250,7650,-7650,Unknown,18,55
3507650,350,7650,-7650,Unknown,15,53
4507650,450,7650,-7650,Ground,0,51
5507650,550,7650,-7650,Ground,10,48
6507650,650,7650,-7650,Ground,11,48
7507650,750,7650,-7650,Ground,0,48
8507650,850,7650,-7650,Ground,6,46
9507650,950,7650,-7650,Ground,6,46
10507650,1050,7650,-7650,Ground,3,44
11507650,1150,7650,-7650,Ground,8,43
12507650,1250,7650,-7650,Unknown,7,42
13507650,1350,7650,-7650,Unknown,6,39
14507650,1450,7650,-7650,Unknown,7,38
15507650,1550,7650,-7650,Ground,6,36
16507650,1650,7650,-7650,Ground,9,36
17507650,1750,7650,-7650,Unknown,36,33
18507650,1850,7650,-7650,Unknown,28,33
19507650,1950,7650,-7650,Unknown,0,32
20507650,2050,7650,-7650,Ground,12,30
21507650,2150,7650,-7650,Unknown,9,30
22507650,2250,7650,-7650,Unknown,14,30
23507650,2350,7650,-7650,Ground,3,27
24507650,2450,7650,-7650,Ground,6,24
25507650,2550,7650,-7650,Ground,8,22
26507650,2650,7650,-7650,Ground,5,19
27507650,2750,7650,-7650,Ground,13,17
28507650,2850,7650,-7650,Ground,4,14
29507650,2950,7650,-7650,Ground,7,10
30507650,3050,7650,-7650,Ground,8,8
31507650,3150,7650,-7650,Unknown,3,6
32507650,3250,7650,-7650,Unknown,4,4
33507650,3350,7650,-7650,Ground,1,3
34507650,3450,7650,-7650,Ground,2,1
35507650,3550,7650,-7650,Unknown,3,1
36507650,3650,7650,-7650,Unknown,4,3
37507650,3750,7650,-7650,Ground,0,9
38507650,3850,7650,-7650,Ground,0,0
39507650,3950,7650,-7650,Ground,0,0
40507650,4050,7650,-7650,Ground,0,0
41507650,4150,7650,-7650,Ground,0,0
42507650,4250,7650,-7650,Ground,0,0
43507650,4350,7650,-7650,Ground,0,0
44507650,4450,7650,-7650,Ground,0,0
45507650,4550,7650,-7650,Ground,0,0
46507650,4650,7650,-7650,Ground,0,0
47507650,4750,7650,-7650,Ground,0,0
48507650,4850,7650,-7650,Ground,0,0
49507650,4950,7650,-7650,Ground,0,0
50507650,5050,7650,-7650,Ground,0,0
51507650,5150,7650,-7650,Unknown,0,0
52507650,5250,7650,-7650,Unknown,0,0
53507650,5350,7650,-7650,Unknown,0,0
54507650,5450,7650,-7650,Ground,0,0
55507650,5550,7650,-7650,Unknown,0,0
56507650,5650,7650,-7650,Unknown,0,0
57507650,5750,7650,-7650,Unknown,0,0
58507650,5850,7650,-7650,Ground,0,0
59507650,5950,7650,-7650,Ground,0,0
60507650,6050,7650,-7650,Ground,0,0
61507650,6150,7650,-7650,Ground,0,0
62507650,6250,7650,-7650,Ground,0,0
63507650,6350,7650,-7650,Ground,0,0
64507650,6450,7650,-7650,Ground,0,0
65507650,6550,7650,-7650,Unknown,0,0
66507650,6650,7650,-7650,Unknown,0,0
67507650,6750,7650,-7650,Ground,0,0
68507650,6850,7650,-7650,Ground,0,0
69507650,6950,7650,-7650,Ground,0,0
70507650,7050,7650,-7650,Ground,0,0
71507650,7150,7650,-7650,Ground,0,3
72507650,7250,7650,-7650,Unknown,3,0
73507650,7350,7650,-7650,Unknown,0,0
74507650,7450,7650,-7650,Ground,0,0
75507650,7550,7650,-7650,Ground,0,0
76507650,7650,7650,-7650,Unknown,0,0
77507650,7750,7650,-7650,Unknown,0,0
78507650,7850,7650,-7650,Ground,0,0
79507650,7950,7650,-7650,Ground,0,0
80507650,8050,7650,-7650,Unknown,0,0
81507650,8150,7650,-7650,Unknown,0,0
82507650,8250,7650,-7650,Ground,0,0
83507650,8350,7650,-7650,Ground,0,0
84507650,8450,7650,-7650,Unknown,0,0
85507650,8550,7650,-7650,Unknown,1,0
86507650,8650,7650,-7650,Unknown,1,0
87507650,8750,7650,-7650,Unknown,1,0
88507650,8850,7650,-7650,Ground,0,0
89507650,8950,7650,-7650,Ground,0,0
90507650,9050,7650,-7650,Unknown,0,0
91507650,9150,7650,-7650,Unknown,0,0
92507650,9250,7650,-7650,Ground,0,0
93507650,9350,7650,-7650,Ground,0,0
94507650,9450,7650,-7650,Unknown,0,0
95507650,9550,7650,-7650,Unknown,0,0
96507650,9650,7650,-7650,Unknown,0,0
97507650,9750,7650,-7650,Ground,0,0
98507650,9850,7650,-7650,Ground,0,0
99507650,9950,7650,-7650,Unknown,0,0
100507650,10050,7650,-7650,Unknown,0,0
101507650,10150,7650,-7650,Unknown,0,0
102507650,10250,7650,-7650,Unknown,0,0
103507650,10350,7650,-7650,Unknown,0,0
104507650,10450,7650,-7650,Unknown,2,0
105507650,10550,7650,-7650,Unknown,0,0
106507650,10650,7650,-7650,Unknown,0,0
107507650,10750,7650,-7650,Ground,0,0
108507650,10850,7650,-7650,Ground,0,0
109507650,10950,7650,-7650,Unknown,0,0
110507650,11050,7650,-7650,Unknown,0,0
111507650,11150,7650,-7650,Unknown,0,0
112507650,11250,7650,-7650,Unknown,0,0
113507650,11350,7650,-7650,Unknown,0,0
114507650,11450,7650,-7650,Ground,0,0
115507650,11550,7650,-7650,Ground,0,1
116507650,11650,7650,-7650,Ground,0,14
117507650,11750,7650,-7650,Unknown,3,0
118507650,11850,7650,-7650,Unknown,2,0
119507650,11950,7650,-7650,Unknown,0,0
120507650,12050,7650,-7650,Ground,0,0
121507650,12150,7650,-7650,Ground,0,0
122507650,12250,7650,-7650,Unknown,0,0
123507650,12350,7650,-7650,Unknown,0,0
124507650,12450,7650,-7650,Ground,0,0
125507650,12550,7650,-7650,Ground,0,0
126507650,12650,7650,-7650,Unknown,0,0
127507650,12750,7650,-7650,Unknown,0,0
128507650,12850,7650,-7650,Unknown,0,0
129507650,12950,7650,-7650,Unknown,0,0
130507650,13050,7650,-7650,Unknown,0,0
131507650,13150,7650,-7650,Ground,0,0
132507650,13250,7650,-7650,Ground,0,0
133507650,13350,7650,-7650,Unknown,0,0
134507650,13450,7650,-7650,Unknown,0,0
135507650,13550,7650,-7650,Unknown,0,0
136507650,13650,7650,-7650,Unknown,0,0
137507650,13750,7650,-7650,Unknown,0,0
138507650,13850,7650,-7650,Unknown,0,0
139507650,13950,7650,-7650,Unknown,0,0
140507650,14050,7650,-7650,Unknown,0,0
141507650,14150,7650,-7650,Unknown,0,0
142507650,14250,7650,-7650,Unknown,0,0
143507650,14350,7650,-7650,Unknown,0,0
144507650,14450,7650,-7650,Unknown,0,0
145507650,14550,7650,-7650,Ground,0,0
146507650,14650,7650,-7650,Ground,1,1
147507650,14750,7650,-7650,Unknown,4,1
148507650,14850,7650,-7650,Unknown,1,1
149507650,14950,7650,-7650,Unknown,1,1
150507650,15050,7650,-7650,Unknown,0,2
151507650,15150,7650,-7650,Ground,2,2
152507650,15250,7650,-7650,Ground,6,3
153507650,15350,7650,-7650,Ground,0,3
154507650,15450,7650,-7650,Ground,4,4
155507650,15550,7650,-7650,Unknown,2,4
156507650,15650,7650,-7650,Unknown,7,5
157507650,15750,7650,-7650,Unknown,6,7
158507650,15850,7650,-7650,Unknown,6,7
159507650,15950,7650,-7650,Unknown,7,8
160507650,16050,7650,-7650,Unknown,12,9
161507650,16150,7650,-7650,Unknown,4,10
162507650,16250,7650,-7650,Ground,0,11
163507650,16350,7650,-7650,Ground,4,12
164507650,16450,7650,-7650,Ground,5,13
165507650,16550,7650,-7650,Ground,4,15
166507650,16650,7650,-7650,Unknown,8,17
167507650,16750,7650,-7650,Unknown,3,17
168507650,16850,7650,-7650,Ground,2,18
169507650,16950,7650,-7650,Ground,6,19
170507650,17050,7650,-7650,Ground,8,20
171507650,17150,7650,-7650,Ground,12,22
172507650,17250,7650,-7650,Ground,18,22
173507650,17350,7650,-7650,Ground,10,22
174507650,17450,7650,-7650,Ground,16,24
175507650,17550,7650,-7650,Ground,19,24
176507650,17650,7650,-7650,Ground,13,25
177507650,17750,7650,-7650,Ground,11,25
178507650,17850,7650,-7650,Ground,24,26
179507650,17950,7650,-7650,Ground,26,27
180507650,18050,7650,-7650,Ground,15,27
181507650,18150,7650,-7650,Ground,16,27
182507650,18250,7650,-7650,Ground,12,28
183507650,18350,7650,-7650,Ground,13,28
184507650,18450,7650,-7650,Ground,17,28
185507650,18550,7650,-7650,Ground,16,28
186507650,18650,7650,-7650,Ground,12,28
187507650,18750,7650,-7650,Ground,15,28
188507650,18850,7650,-7650,Ground,20,30
189507650,18950,7650,-7650,Unknown,23,30
190507650,19050,7650,-7650,Unknown,4,31
191507650,19150,7650,-7650,Unknown,11,31
192507650,19250,7650,-7650,Ground,7,33
193507650,19350,7650,-7650,Unknown,11,36
194507650,19450,7650,-7650,Unknown,28,37
195507650,19550,7650,-7650,Unknown,27,39
196507650,19650,7650,-7650,Unknown,24,42
197507650,19750,7650,-7650,Unknown,14,44
507750,50,7750,-7750,Ground,0,60
1507750,150,7750,-7750,Unknown,5,57
2507750,250,7750,-7750,Unknown,17,55
3507750,350,7750,-7750,Unknown,11,53
4507750,450,7750,-7750,Ground,0,51
5507750,550,7750,-7750,Ground,5,48
6507750,650,7750,-7750,Ground,8,48
7507750,750,7750,-7750,Ground,14,46
8507750,850,7750,-7750,Ground,11,46
9507750,950,7750,-7750,Ground,10,44
10507750,1050,7750,-7750,Ground,13,43
11507750,1150,7750,-7750,Ground,14,42
12507750,1250,7750,-7750,Unknown,15,40
13507750,1350,7750,-7750,Unknown,27,39
14507750,1450,7750,-7750,Ground,7,37
15507750,1550,7750,-7750,Ground,18,36
16507750,1650,7750,-7750,Ground,17,34
17507750,1750,7750,-7750,Unknown,14,33
18507750,1850,7750,-7750,Unknown,11,32
19507750,1950,7750,-7750,Unknown,29,31
20507750,2050,7750,-7750,Ground,0,30
21507750,2150,7750,-7750,Ground,11,28
22507750,2250,7750,-7750,Ground,11,26
23507750,2350,7750,-7750,Ground,16,24
24507750,2450,7750,-7750,Ground,14,22
25507750,2550,7750,-7750,Ground,9,19
26507750,2650,7750,-7750,Ground,4,17
27507750,2750,7750,-7750,Ground,10,14
28507750,2850,7750,-7750,Unknown,6,11
29507750,2950,7750,-7750,Unknown,5,9
30507750,3050,7750,-7750,Ground,0,7
31507750,3150,7750,-7750,Ground,2,5
32507750,3250,7750,-7750,Unknown,9,3
33507750,3350,7750,-7750,Unknown,4,2
34507750,3450,7750,-7750,Unknown,0,1
35507750,3550,7750,-7750,Ground,1,1
36507750,3650,7750,-7750,Unknown,4,6
37507750,3750,7750,-7750,Unknown,9,12
38507750,3850,7750,-7750,Unknown,13,0
39507750,3950,7750,-7750,Unknown,0,0
40507750,4050,7750,-7750,Ground,0,0
41507750,4150,7750,-7750,Unknown,0,0
42507750,4250,7750,-7750,Ground,0,0
43507750,4350,7750,-7750,Ground,0,0
44507750,4450,7750,-7750,Ground,0,0
45507750,4550,7750,-7750,Unknown,0,0
46507750,4650,7750,-7750,Ground,0,0
47507750,4750,7750,-7750,Ground,0,0
48507750,4850,7750,-7750,Ground,0,0
49507750,4950,7750,-7750,Unknown,0,0
50507750,5050,7750,-7750,Ground,0,0
51507750,5150,7750,-7750,Ground,0,0
52507750,5250,7750,-7750,Unknown,0,0
53507750,5350,7750,-7750,Unknown,0,0
54507750,5450,7750,-7750,Unknown,0,0
55507750,5550,7750,-7750,Unknown,0,0
56507750,5650,7750,-7750,Unknown,0,0
57507750,5750,7750,-7750,Unknown,0,0
58507750,5850,7750,-7750,Unknown,0,0
59507750,5950,7750,-7750,Unknown,0,0
60507750,6050,7750,-7750,Unknown,0,0
61507750,6150,7750,-7750,Ground,0,0
62507750,6250,7750,-7750,Ground,0,0
63507750,6350,7750,-7750,Ground,0,0
64507750,6450,7750,-7750,Ground,0,0
65507750,6550,7750,-7750,Ground,0,0
66507750,6650,7750,-7750,Ground,0,0
67507750,6750,7750,-7750,Ground,0,0
68507750,6850,7750,-7750,Ground,0,0
69507750,6950,7750,-7750,Ground,0,0
70507750,7050,7750,-7750,Unknown,2,0
71507750,7150,7750,-7750,Unknown,2,0
72507750,7250,7750,-7750,Unknown,0,0
73507750,7350,7750,-7750,Ground,0,0
74507750,7450,7750,-7750,Ground,0,0
75507750,7550,7750,-7750,Unknown,0,0
76507750,7650,7750,-7750,Unknown,0,0
77507750,7750,7750,-7750,Unknown,0,0
78507750,7850,7750,-7750,Unknown,0,0
79507750,7950,7750,-7750,Unknown,0,0
80507750,8050,7750,-7750,Ground,0,0
81507750,8150,7750,-7750,Ground,0,0
82507750,8250,7750,-7750,Unknown,0,0
83507750,8350,7750,-7750,Unknown,0,0
84507750,8450,7750,-7750,Unknown,0,0
85507750,8550,7750,-7750,Unknown,0,0
86507750,8650,7750,-7750,Unknown,0,0
87507750,8750,7750,-7750,Unknown,0,0
88507750,8850,7750,-7750,Unknown,0,0
89507750,8950,7750,-7750,Ground,0,0
90507750,9050,7750,-7750,Unknown,0,0
91507750,9150,7750,-7750,Unknown,0,0
92507750,9250,7750,-7750,Unknown,0,0
93507750,9350,7750,-7750,Unknown,0,0
94507750,9450,7750,-7750,Unknown,0,0
95507750,9550,7750,-7750,Ground,0,0
96507750,9650,7750,-7750,Ground,0,0
97507750,9750,7750,-7750,Ground,0,0
98507750,9850,7750,-7750,Ground,0,0
99507750,9950,7750,-7750,Unknown,1,0
100507750,10050,7750,-7750,Unknown,0,0
101507750,10150,7750,-7750,Unknown,0,0
102507750,10250,7750,-7750,Ground,0,0
103507750,10350,7750,-7750,Unknown,0,0
104507750,10450,7750,-7750,Unknown,0,0
105507750,10550,7750,-7750,Unknown,0,0
106507750,10650,7750,-7750,Unknown,0,0
107507750,10750,7750,-7750,Ground,0,0
108507750,10850,7750,-7750,Ground,0,0
109507750,10950,7750,-7750,Ground,0,0
110507750,11050,7750,-7750,Ground,0,0
111507750,11150,7750,-7750,Ground,0,0
112507750,11250,7750,-7750,Ground,0,0
113507750,11350,7750,-7750,Ground,0,0
114507750,11450,7750,-7750,Ground,0,0
115507750,11550,7750,-7750,Unknown,0,1
116507750,11650,7750,-7750,Unknown,1,18
117507750,11750,7750,-7750,Ground,0,0
118507750,11850,7750,-7750,Ground,0,0
119507750,11950,7750,-7750,Ground,0,0
120507750,12050,7750,-7750,Ground,0,0
121507750,12150,7750,-7750,Unknown,0,0
122507750,12250,7750,-7750,Unknown,0,0
123507750,12350,7750,-7750,Ground,0,0
124507750,12450,7750,-7750,Ground,0,0
125507750,12550,7750,-7750,Unknown,0,0
126507750,12650,7750,-7750,Unknown,0,0
127507750,12750,7750,-7750,Unknown,0,0
128507750,12850,7750,-7750,Ground,0,0
129507750,12950,7750,-7750,Ground,0,0
130507750,13050,7750,-7750,Ground,0,0
131507750,13150,7750,-7750,Unknown,0,0
132507750,13250,7750,-7750,Unknown,0,0
133507750,13350,7750,-7750,Ground,0,0
134507750,13450,7750,-7750,Ground,0,0
135507750,13550,7750,-7750,Unknown,0,0
136507750,13650,7750,-7750,Unknown,0,0
137507750,13750,7750,-7750,Unknown,0,0
138507750,13850,7750,-7750,Ground,0,0
139507750,13950,7750,-7750,Ground,0,0
140507750,14050,7750,-7750,Unknown,0,0
141507750,14150,7750,-7750,Unknown,0,0
142507750,14250,7750,-7750,Ground,0,0
143507750,14350,7750,-7750,Ground,0,0
144507750,14450,7750,-7750,Unknown,0,0
145507750,14550,7750,-7750,Unknown,0,0
146507750,14650,7750,-7750,Ground,0,1
147507750,14750,7750,-7750,Ground,0,1
148507750,14850,7750,-7750,Ground,2,1
149507750,14950,7750,-7750,Ground,0,1
150507750,15050,7750,-7750,Ground,2,2
151507750,15150,7750,-7750,Ground,4,3
152507750,15250,7750,-7750,Ground,0,3
153507750,15350,7750,-7750,Ground,6,3
154507750,15450,7750,-7750,Ground,5,4
155507750,15550,7750,-7750,Ground,1,5
156507750,15650,7750,-7750,Ground,0,6
157507750,15750,7750,-7750,Ground,2,7
158507750,15850,7750,-7750,Ground,6,8
159507750,15950,7750,-7750,Ground,3,8
160507750,16050,7750,-7750,Ground,10,9
161507750,16150,7750,-7750,Ground,10,10
162507750,16250,7750,-7750,Ground,8,12
163507750,16350,7750,-7750,Unknown,5,13
164507750,16450,7750,-7750,Unknown,2,14
165507750,16550,7750,-7750,Ground,0,15
166507750,16650,7750,-7750,Ground,17,17
167507750,16750,7750,-7750,Ground,12,17
168507750,16850,7750,-7750,Unknown,18,18
